aiddata_id	donor	sector	title	short_description	long_description	aiddata_activity_code	codeRule_characterLength
635671	African Development Bank (AFDB)		Rural electrification (Phase IV)		The project is intended primarily to electrify rural areas mainly in the districts of the central north of the country. This will, above all, lead to the extension of the present 30 KV MV public electricity distribution network of a total length of 2,810 Km so as to supply electricity to 60,000 rural inhabitants and 1,000 pumping power stations, thereby contributing to the improvement of the living conditions of inhabitants and farms and to the development of irrigation blocks. The ADB loan will be used to finance 100 per cent of the foreign exchange cost of the project.	23020.01|23040.02 	612
3297585	African Development Bank (AFDB)		Guinea Alumina Project	<br>	"<b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">  </font></font></b><p align=""left""><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">Objective: </font></font></b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2""></font></font><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">Construction and operation of a bauxite mine and alumina refinery in Guinea, which will be the largest in the country and one of the largest in Africa.</font></font></p><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2""></font></font><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">  </font></font></b><p align=""left""><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">Expected Outcomes: </font></font></b></p>  <p align=""left""><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2""></font></font></b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2""></font></font><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(i) Increased alumina production (3.6 Mtpa) boosting GDP; </font></font></p>  <p align=""left""><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(ii) US$ 1.3 billion investment on new and improved infrastructure; </font></font></p>  <p align=""left""><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(iii) 12,000 direct and indirect jobs created during construction and approx. 2,000 full-time jobs during operations; </font></font></p>  <p align=""left""><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(iv) Government tax revenues of almost US$ 7.2 billion over the concession’s life; </font></font></p>  <p align=""left""><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(v) US$ 181 million income accruing to local community; and </font></font></p>  <p align=""left""><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(vi) 3,500 technicians trained at the refinery.</font></font></p><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2""></font></font><br>"	32220.05|16020.05|32281.01|32220.11 	2625
40499121	African Development Bank (AFDB)		African Food Crisis Response Grant	<br>	"<span style=""font-weight: bold;"">Objective</span>: To contribute to reactivating food crop production and poultry farming by increasing productivity through the enhanced use of inputs, notably improved seeds, small farming implements, chicken feed and vaccines, and to reduce the impact of rising food prices on the country’s balance of payments.<br><span style=""font-weight: bold;"">Expected Outcomes:</span> <br>(i) Increased food production and reduced prices; <br>(ii) increased farmers’ income;<br>(iii) improved balance of payments and primary deficit.<br>"	73010.01|73010.04 	612
2410922	African Development Bank (AFDB)		Mining of Graphite and Tanzanite (Graphtan Ltd.)		The project consists of the annual mining, processing and marketing of 15,000 tonnes of graphite, an industrial mineral used in refractory products, such as bricks and moulds in thesteel industry,as well as in the production of lubricants and batteries. As a by-product of the qraphite mininq operation, the project will also extract an estimated an annual 55 kgs of tanzanite, a blue gem stone which exists only in conjunction with graphite deposits in Tanzania. The entire production from the mine will be exported. The promoter of the project is Graphtan Ltd., a private joint liability company. The project will be cofinanced by the Deutsche  Investitions- und Entwicklungsgesellschaft (DEG) (UA 0.50 million) and the PTA Bank (UA 1.50 million). The ADB loan will be used to finance 33 percent of the total cost of the project.	32220.05|32220.07|32220.06 	882
41	African Development Bank (AFDB)		El Achir New Tunnel Construction		The project aims at satisfying the demand for rail transport of goods and persons throughout the country by rehabilitating, modernizing and expanding the national rail network. To achieve this, the project will involve the construction of a 5,225-linear metre two way tunnel, a 25-linear metre bridge, a drainage system. and rail superstructure over a distance of 7.6 km. The ADB loan will be used to finance 100 per cent of the foreign exchange cost and 51.11 per cent of the total cost of the project.	21030.02 	538
1098910	African Development Bank (AFDB)		Shoubrah El-Kheima Transmission System		The project aims at upgrading and strengthening the Cairo area transmission network by interconnecting the Shoubra El-Kheima thermal station to the unified power system. This will enhance the quality and reliability of power supply. The project involves the provision of underground and overhead transmission lines, substation facilities, replacement of breakers, and consultancy services. Co-financing was provided by CIDA/EDC (UA 46.22 million), COFACE (UA 27.20 million), EIB (UA 29.92 million), and USAID (UA 7.30 million). The ADB loan will be used to finance 16.2 per cent of the foreign exchange cost of the project.	23040.01|23040.03|23040.02 	664
40830416	African Development Bank (AFDB)		MIC Grant - Support for Strengthening the Supervision and Control of Financial Markets	<br>	"<span style=""font-weight: bold;"">Objective: </span><br>To strengthen capital market governance through providing assistance and capacity building to the regulatory body (CDVM). <br><span style=""font-weight: bold;"">Expected outcomes: </span><br>(i) Effective management of the information system by the CDVM; (ii) strengthening the role of CDVM in the development of national markets; and (iii) improving supervision and control of the financial markets.<br>"	24010.03|24010.02|24010.01|24010.04 	556
635728	African Development Bank (AFDB)		Matmata Hydro-electric Plant		The aim of the project is to generate electricity, particularly during peak hours, by making use of the existing difference in level between the Sebou water course at Ait Youb and the reservoir surface of the 'Idriss the First' dam. With an installed capacity of 241 MW, the project will basically make it possible to meet ONE's interconnected network peak load requirement. Italy and the Federal Republic of Germany will also participate in the project financing, contributing UA 45.22 million and UA 45.77 million respectively. The ADB loan will be used to finance 37.8 per cent of the foreign exchange cost of the project.	23030.02 	656
2390397	African Development Bank (AFDB)		HIPCs Debt Relief		Help reduce Burkina Faso's external debt to sustainable levels and encourage the use of debt relief savings for poverty reduction.	60030.01 	150
2407936	African Development Bank (AFDB)		Airport Feasibility and Engineering (Studies		In view of the geographical position of Botswana as a landlocked country, the construction of an inter-national airport capable of handling medium range jets is considered an essential link to the outside world by the Botswana Government. The above ADB loan will finance part of the initial master plan and feasibility for the proposed new international airport at Sebele, 11 km from Gaborone.	21050.02 	440
2410332	African Development Bank (AFDB)		Gecamines Exploitation Rehabilitation Programme		The programme aims at improving the technical and financial performance of Gecamines while keeping production at current yearly levels of 470,000 tons of copper, 65,000 tons of zinc, and 10,000 to 12,000 tons of cobalt. lt involves execution of works, procurement of mining gear and equipment, rehabili-tation of concentrators, rehabilitation and completion of metallurgical plants, consolidation of general and subsidiary services and means of transport. Co-financing was provided by EIB (UA 48.52million), IBRD (UA 99.74 million), CCCE (UA 18.77 million), and EEC (UA 30.30 million). The ADB loan will be used to finance 19.0 per cent of the foreign exchange costs of the programme.	32220.11|32210.02|32220.05|32220.04 	734
40527280	African Development Bank (AFDB)		Humanitarian Emergency Assistance to Support Efforts to Control and Avert Cholera Outbreaks	<br>	"<span style=""font-weight: bold;"">Objective</span>: Complement action by the Government and its development partners to strengthen cholera epidemiologic surveillance, treat cases, and prevent cholera contamination through social mobilization.<br><span style=""font-weight: bold;"">Expected Outcome:<br></span>(i) The epidemiologic surveillance system is strengthened through the gathering,<br>analysis, and dissemination of data on the disease, early alert and epidemiologic control; and <br>(ii) improved coverage of cases.<br>"	12250.02 	629
1964535	African Development Bank (AFDB)		Railway Project		The aim of the project is to increase the traffic carrying capacity of the Ghana Railways Corporation's system so that it can make an effective contribution to the economic recovery of Ghana by carrying export commodities economically and expeditiously to the ports, and by distributing imports within the country. The project involves track renewal, locomotive rehabilitation and overhaul, workshop and depot modernization, the construction of a new training school, and the provision of technical assistance. It was co-financed with IDA and the ADB loan will finance 31.2 per cent of the foreign exchange cost.	21030.02|21081.01 	630
40527286	African Development Bank (AFDB)		Humanitarian Emergency Relief to Victims of Floods in Rosso City	<br>	"<span style=""font-weight: bold;"">Objective</span>: Provide rapid and immediate contribution to Government’s humanitarian and basic infrastructure rehabilitation efforts.<br><span style=""font-weight: bold;"">Expected Outcomes:</span> <br>(i) Human lives saved, vital infrastructure restored, and disaster victims resettled;<br>(ii) nearly 34,000 disaster victims (6,300 families) receive direct assistance; and <br>(iii) 6,000 families are resettled on the new site in 2010.<br>"	72010.01 	555
2411285	African Development Bank (AFDB)		SADC North–South Transportation Corridor Improvement Study		Objective: Support the undertaking of a detailed economic and technical feasibility study for the construction  of a bridge (Kazungula Bridge) on the Zambesi river, to (i) link Botswana and Zambia and (ii)  link the mineral rich regions of Zambia and DRC to Botswana and the port of Durban in South Africa.  Major components comprise (i) economic feasibility and detailed design study, including environmental  and social impact assessment (ESIA); (ii) feasibility and detailed design studies of other corridor-related  facilities, (iii) trade and facilitation program (regulatory and institutional framework, customs documentation,  IT-system, etc.).  Expected Outcomes: Improved efficiency and reliability as well as realization of time savings in  transportation between Botswana and Zambia. Enhanced integration among SADC countries. Increased  international competitiveness of productive activity in targeted zones.	21020.02|33120.01|33110.04|21020.01|21020.03|33120.03 	983
2390376	African Development Bank (AFDB)		Emergency & Recovery Proaramme of Kilo-Moto Gold Mines		The project aims at implementing the emergency plan whose purpose is to prevent further deterioration of the production facilities of the office of Kilo-Moto Gold Mines and set up the conditions conducive to the recovery of its operations.The project involves procurement of vital equipment and emergency spare parts, technical assistance, drilling and interpretation of deposits, and technical and economic feasibility studies.Co-financing was provided by the ADF. The ADB loan will be used to finance 52.9 percent of the foreign exchange cost of the project.	32220.11|32210.02|32220.06 	617
2411254	African Development Bank (AFDB)		Emergency Food Assistance for the Benefit of Somalia Communities Affected by the 2006 Drought		Assistance to help alleviate the suffering of drought victims in Somalia. The relief food assistance targeted  vulnerable individuals and households with the primary objective of saving lives and preserving livelihoods,  and was distributed through programming categories such as food security, health and nutrition.	72040.01 	412
635627	African Development Bank (AFDB)		Line of Credit to the BMCD		The line of credit is intended to strengthen (sid) the invested capital of the Banque Maliennede Credit et de Depot (BMCD). It will provide substantial assistance in the creation, extension and renovation of small-and- medium-sized enterprises (SMEs) in the industrial sector, in order to generate new jobs. Pan of the line of credit will be used to finance studies and assistance to SMEs. The remainder will serve to finance foreign exchange costs for various industrial sub-projects.	32130.01 	514
49	African Development Bank (AFDB)		Trans-Kgalagadi Road		The Trans-Kgalagadi road project aims at facilitating economic co-operation between Botswana and Namibia. It involves, among other components: i) civil works for construction to bitumen standard of a two-lane 589 km road between Sekoma and Mamuno on the Namibian border; and ii) consultancy services for management of the project and training of road engineers and planners. The project will be co-financed with the Kuwaiti Fund (UA 7.77 million), BADEA (UA 6.77 million), the Nordic Development Fund (UA 2.08 million), the OECF-Japan (UA 19.83 million), and the ADF. The ADF loan will be used to finance 18.3 per cent of the total cost of the project.	21020.02|21081.01|21010.02 	675
2390323	African Development Bank (AFDB)		Secondary Schools and Vocational Training II		The project aims at increasing the skilled man-power strength in the country by expanding junior secondary education and technical and vocational training. It comprises construction, furnishing and equipment of 16 junior secondary schools and two vocational training centres; consultancy services for works supervision and inspection ; technical assistance and equipment for the Boipelego education unit; and the project implementation unit. Co-financing has been obtained from the ADF and the ADB loan will be used to finance 64.3 per cent of the foreign exchange cost of the project.	11320.03|11330.02|11320.04|11320.05 	632
40527144	African Development Bank (AFDB)		Mauritius Wastewater Master Plan Study	<br>	"<span style=""font-weight: bold;"">Objective</span>: To prepare a 20-year program (2014-2033) to develop and manage wastewater on the main island of Mauritius and the island of Rodrigues.<br><span style=""font-weight: bold;"">Expected Outcome:</span> <br>(i) A plan covering the main island of Mauritius and the Island of Rodrigues<br>for wastewater management for 20 years, <br>(ii) a feasibility study, and<br>(iii) an Environmental and Social Impact Assessment Study are prepared.<br>"	14050.03|14010.02|14082.01|14010.03|41082.02 	534
26	African Development Bank (AFDB)		Agricultural Line of Credit to the Swazi- and Development and Savings Bank	<br>	The aim of the line of credit is to assist the medium and large-scale farmers of crops, livestock, fish, and forestry to improve and/or expand their operations; increase their output for domestic and export markets; and raise their incomes.  The aim of the institutional support component included in the line of credit is to strengthen the operating capacity of the new projects division of the Swaziland Development and Savings Bank by the making funds available to recruit technical assistants and for training.	31291.03|31391.03|31191.03 	595
635645	African Development Bank (AFDB)		Fisheries Development Project		The project aims at developing the fisheries industry for export and local consumption and at improving the foreign exchange earnings of the country. It will contribute towards the broadening of economic activity in the country and help to improve the diets of the hinterland population by providing them with increased amounts of fish. The project involves the rehabilitation of the existing fish processing plant to handle frozen fish. Components for ADB financing include fishing vessels, up-country marketing plants, fuel and spare parts. Co-financing was provided by Norway (UA 6.62 million), Denmark (UA 0.86 million), and the ADF. The ADB loan will be used to finance 18.6 per cent of the foreign exchange cost of the project.	31320.01|31391.04|32120.06 	765
2411046	African Development Bank (AFDB)		Pilot Public Works Project for Entrepreneurship and Employment Promotion		To be implemented over a period of 42 months, this project creates jobs by strengthening construction and public works and SMEs, as well as by improving infrastructure in poor districts. The project will construct drainage to improve sanitation and reduce water-borne diseases. The project is co-financed by the ADB (47 per cent), the government of Gabon (26 per cent) and the beneficiaries for UA 0.08 million.	14020.03|32130.01|14020.01|32120.03|14020.04 	486
2407572	African Development Bank (AFDB)		Regional Line of Credit to the Mauritius Commercial Bank Ltd(MCB)		Provide medium-term funding for on-lending to the MCB corporate clients,who will in turn use the resources to carry out projects in the regional member countries.	15110.05|24030.03 	230
635696	African Development Bank (AFDB)		Line of Credit to B.C.C.		The line of credit is intended to finance a list of productive SME/SMI projects, particularly in the industrial sector in Congo. By strengthening the Banque Commerciale Congolaise's (B.C.C.) capacity and efficiency in the financing of SMEs, the line of credit will also contribute to improving the country's productive capacity.	32191.03|32130.02|32130.01 	355
1964653	African Development Bank (AFDB)		Rehabilitation and Modernization of Cocoa Processing Factories in Tema and Takoradi		The project forms part of the government's programme to revitalize its cocoa industry which has declined in recent years and to increase earnings from the sector.  It involves the replacement of old and obsolete equipment and the installation of additional machinery and equipment in two of the country's cocoa processing factories.  When completed, the capacity of the factories will be raised by 52,000 tons per year.	32120.02|32120.06 	505
2410906	African Development Bank (AFDB)		Promotion of Gabonese Women's Socio-Economic Activities		The project's objective is to promote Gabonese women's participation in socio-economic activities, with special emphasis on profitable income-generating activities. To this end, the project provides for: i) the rehabilitation and extension of a Provincial Women's Centre (PWC) at Tchibanga and the construction of another in Libreville; ii) the setting up of a credit fund to meet the requirements of about 1,120 applicants; iii) technical supervision activities requiring minimum training; and iv) the conduct of a study for the preparation of a master plan for the development of women's intensive activities, comprising a programme  of medium- and long-term actions. The ADB loan will be used in financing 89.4 per cent of the total cost of the project.	42010.06|42010.05|42010.02|42010.04 	814
2407953	African Development Bank (AFDB)		Power Inter-connection		The project encompasses the construction of a225 kv line, single circuit, 215 km long between Abidjan and Prestea in Ghana, a sub-station equipped witht wo transformers 225/161 kv designed to ensure the link to the VRA 161 kv network; the purchase of tele-transmissions, control equipment and measurement devices; reinforcement of Ghana's 161 kv network;and provision of consultancy services. The project is co-financed with the European Investment Bank.	23040.01|23040.03|23040.02 	479
44	African Development Bank (AFDB)		First Multi-State Water Supply		The project aims at increasing the water supply from the present 50,000 m3/day to 438,000 m3/day; and sustaining the availability of drinking water supply to meet the demand in the urban centres with populations estimated at 4.1 million in the target year of 2015 and in ten semi-urban centres with a total population estimated at 2.3 million, in the same year. It also aims at establishing a network of two national and four regional Water Quality Reference Laboratories and reorganize and strengthen the Cross River State Water Board and the Akwa Ibom State Water Corporation. The project will be co-financed by ADF. The ADB loan will be used to finance 94.7 per cent of the foreign exchange costs of the project. 	14020.01|14020.06 	749
2407576	African Development Bank (AFDB)		The Upgrading of the Secondary Technical Industrial Schools (Phase II)		Improve the quality, relevance, and equity of technical secondary schoolstomatch international standards by upgrading the physical facilities,strengthening maintenance structure and system, and improving the quality of instruction and management strategies. The project will be imple-mented over a period of 5 years and will be financed by the ADB, the OPECFund (8.00), and the Government of Egypt (8.62). The ADB loan represents50.0 percent of the total cost of the project.	11320.02|11320.03|11330.02 	548
635816	African Development Bank (AFDB)		Bata International Airport Study (Supplementary)		The project aims at making the Bata International Airport more functional so as to enable it to play an effective role in the socio-economic development of the country which is made up of a continental area end two islands, and at developing the infrastructures in successive stages so that the installations would continue to meet transport demand at all times. The project involves a technical feasibility study; a detailed engineering study of the first phase of works for the improvement of the airport and the preparation of tender documents; and the preparation of a master plan for the development of the airport over-the next 15 to 20 years. The supplementary loan will be used to finance the completion of the study.	21050.02|21050.01 	776
635674	African Development Bank (AFDB)		Line of credit to the NIDB II		The line of credit is intended to provide to the Nigeria Industrial Development Bank (NIDB) with foreign exchange resources for financing a series of new small- and medium-scale industrial and agro-industrial projects and rehabilitate certain industrial projects. Part of the line of credit will be allocated to development finance institutions in the various states to enable them finance small-scale projects.	32191.03|32120.02|32130.01|32120.06 	443
40830411	African Development Bank (AFDB)		Public Administration Reform Support Program - Phase IV (PARAP IV)	<br>	"<span style=""font-weight: bold;"">Objectives: </span><br>To improve government efficiency in budget and human resource management, consolidate and control the civil service wage bill, and streamline administrative procedures by developing electronic government. <br><span style=""font-weight: bold;"">Expected Outcomes: </span><br>(i) Reduction of budget deficit from 2.3 percent of GDP in 2009 to 2.0 percent in 2011; (ii) current expenditure/GDP ratio decreases from 21.2 percent in 2009 to 20.7 percent in 2011; (iii) generalization of GPEEC (Jobs, Staff and Skills Management Planning) tools within ministries in the human resources management process in 2011; (iv) wage bill/GDP ratio stabilized in 2011 at its 2009 level (10.3 percent); and (v) number of public services available online increases from 10 in 2009 to 13 in 2011.<br>"	15120.02|22040.03|15140.04|22040.01|11105.01 	914
2410519	African Development Bank (AFDB)		Financial Sector Support Program		Strengthen the regulatory framework of the financial sector, sanitize public financial institutions, strengthen competition and competitiveness in the offer of services and financial products, and motivate the capital market.The program will be financed by the ADB and other donors. The ADB loan represents 72.6 percent of the total cost of the program.	24010.04|24030.02|24010.02 	388
635858	African Development Bank (AFDB)		 Extension of the capacity of the Bangul Thermal Power Station		"A 1 million U.A. loan was granted to the ""Energie Centrafricaine"" (ENERCA), to cover the foreign exchange costs and the consultant's fees in connection with the extension of the capacity of the thermal power station at Bangui. This extension will enable ENERCA to meet electricity demand in 1973 until the construction of the Boaii II hydroelectric power station which IBRD has agreed to consider financing. Electricity consumption in C.A.R. is increasing at an average rate of 15% a year and additional power installations are necessary. It is guaranteed by the Government of Central African Replint."	23020.01 	670
1963979	African Development Bank (AFDB)		Industrial Sector Requirements		The loan will support policy reforms in the industrial sector aimed at enhancing the resource allocation process in Mauritius and thus making the economy more responsive to market signals. The policy reforms are also expected to result in increased private sector investment in efficient export-oriented enterprises. Consequently, there will be greater industrialization and the economy will be more diversified and less vulnerable. The World Bank is participating in the programme (UA 20.40 million)	32110.02 	533
3297568	African Development Bank (AFDB)		Derba Midroc Cement Plant	<br>	"<b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">  </font></font></b><p align=""left""><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">Objective: </font></font></b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2""></font></font><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">To expand cement production capacity in Ethiopia and boost infrastructure and housing construction.</font></font></p><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2""></font></font><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">  </font></font></b><p align=""left""><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">Expected Outcomes: </font></font></b></p>  <p align=""left""><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2""></font></font></b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2""></font></font><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(i) Construct and operate a 7,000 tpd cement plant; </font></font></p>  <p align=""left""><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(ii) 2,000 new jobs created during construction and 374 during operations; </font></font></p>  <p align=""left""><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(iii) increase inhousing and infrastructure spending as percentage of GDP; and </font></font></p>  <p><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(iv) increased Government revenues.</font></font></p><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2""></font></font><br>"	16030.01|32120.11|16020.05|32120.03 	2098
2410533	African Development Bank (AFDB)		Extension of the St. Louis Power Station		A loan of U.A. 2.9 million repayable over 15 Years including a 3-year grace period was extended to the Government of Senegal to finance the foreign exchange costs of the extension of the St. Louis Power station. The project which forms part of the plan to transform the City of St. Louis into a  tourist and University Centre is intended to strengthen the power generating capacity and distribution network in St. Louis and the Delta Valley.	23040.02|23020.01 	484
635906	African Development Bank (AFDB)		Somalia: Berbera-Hargeisa Road		The Government of the Democratic Republic of Somalia received a loan of 1 million U.A. to finance part of the foreign exchange and local costs of the construction of a two-lane bitumen road between Berbera and Hargeisa in the north of Somalia. The project also includes the feasibility study and subsequent detailed engineering studies for the Hargeisa-Borama road with a spur to Tug-Wajale, as well as the reviewing and updating of the 1966 transport survey of Somalia. The Berbera-Hargeisa road connects the modern port of Berbera with the livestock producing areas of Northern Somalia and will therefore facilitate and improve the transportation and exporting of livestock, Somalia's chief foreign exchange earner. The balance of U.A. 9.6 million (in foreign and local costs) will be provided by IDA Credit. This is the third project  ADB has financed with the World Bank Group, the first two being the Kenya Paper Mills (with IFC) and the Malawi power project (with IDA). 	21020.02 	1009
4256585	African Development Bank (AFDB)		Second Phase of the Economic Reform Support Program (ERSP II)	<br>	"<b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">  </font></font></b><p align=""left""><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">Objective: </font></font></b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2""></font></font><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">To support the Government’s reform program to improve public finance management and enhance public sector economic governance.</font></font></p><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2""></font></font><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">  </font></font></b><p align=""left""><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">Expected Outcomes: </font></font></b></p>  <p align=""left""><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2""></font></font></b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2""></font></font><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(i) Improved collection of fiscal and customs revenues; </font></font></p>  <p align=""left""><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(ii) enhanced financial performance of public sector enterprises; </font></font></p>  <p align=""left""><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(iii) operationalization of the institutional mechanism for combating corruption and enhancing transparency; </font></font></p>  <p align=""left""><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(iv) increased efficiency in the management of productive sectors (forestry, mining, hydrocarbons); and </font></font></p>  <p align=""left""><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(v) enhanced capacities in public investment programming, monitoring and evaluation.</font></font></p><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2""></font></font><br>"	11110.03|15120.04|15120.02|15110.05|15110.04 	2490
635789	African Development Bank (AFDB)		Kakuma-Lokichokio Road Project		The project aims at stimulating the economies of Kenya and the Sudan, through increased regional trade, by providing a reliable all-weather road link between the two countries. The project involves the construction of a 93 km long, two-lane bitiminous surfaced road between Kakuma and Lokichokio and consultancy services for the supervision of construction works. The section of the road under consideration will also provide access to the hitherto remote Turkana District which has considerable potential for the development of livestock and fisheries, as well as for tourism. The project road will also form part of the alternative section of the Trans-East African Highway. Co-financing was provided by the Norwegian Agency for Development (UA 2.19 million) and the ADB loan will be used to finance 92.9 per cent of the foreign exchange cost and 42.1 per cent of the local cost of the project.	21020.02 	929
635897	African Development Bank (AFDB)		Maamba Collieries Rehabilitation II		The project aims at rehabilitating the Maambs Mine and training key-position staff in various mining disciplines. When rehabilitation is fully effected, annual output of marketable coal is expected to increase to 800,000 tons. Consequently, locally produced coal will be substituted for imported coal and surplus output will be exported to neighbouring countries, thereby enhancing the country's foreign exchange earnings. The project involves the procurement of earth-moving equipment, machinery, mechanical and electrical equipment, spare parts, ropes for the rope-way, tools, and the provision of technical assistance. The ADF Technical Assistance Account provided funds to finance the foreign exchange cost of the technical assistance service. The ADB loan will be used to finance 93.7 percent of the foreign exchange cost of the project.	32220.11|32220.02|32281.01 	880
1964738	African Development Bank (AFDB)		Line of Credit to BCD		The Banque Camerounaise de Developpement (BCD) will require during the 1878/1982 period an amount of UA 11.6 million to fund its small and medium scale enterprises.  The line of credit will assist BCD to implement the bulk of its investment programme.    	25010.08|24030.03|25010.01 	279
2413510	African Development Bank (AFDB)		Railways Project, Phase I		The project represents the first phase of the organizational, ,financial and asset restructuring progamme of the National Railways of Zimbabwe (NRZ), with a view to enabling it to increase the utilization of its existing capacity, cater more effectively to the prospective demand for rail transport and become financially self-sustaining. To achieve these objectives, the project envisages: (i) the procurement and installation of new centralized traffic control supervision equipment on the Harare-Mutare line, including a new telecommunications carrier by December 1995; (ii) the procurement of 56 passenger coaches to be put into operation by June 1996; and (iii) the procurement of 311 portable radios for train crew communications by December 1994. The project will be co-financed by the ADF. The ADB loan will be used to finance 70.1 percent of the total project cost. 	21030.02 	903
