aiddata_id	donor	sector	title	short_description	long_description	aiddata_activity_code	codeRule_characterLength
50005886	Spain	I.3. Population Pol./Progr. & Reproductive Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
17337569	Germany	I.2.b. Basic Health		GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01 	35
30692006	United Nations Children s Fund (UNICEF)	I.3. Population Pol./Progr. & Reproductive Health	4143. Female Genital Mutilation/Cutting	FEMALE GENITAL MUTILATION/CROSSCUTTING	Female Genital Mutilation/crosscutting	16010.05|13020.02 	118
50048775	Spain	I.2.a. Health, General	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
24035966	Germany	I.2.a. Health, General	INTEGRIERTE FACHKRAFT	INTEGRATED SPECIALIST		99810.01 	45
20031354	Spain	I.3. Population Pol./Progr. & Reproductive Health	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	DIVERSOS PROYECTOS DE COOPERACI&Oacute;N PARA EL DESARROLLO	51010.05 	150
96963537	United States	I.3. Population Pol./Progr. & Reproductive Health	Family Planning and Reproductive Health	FAMILY PLANNING AND REPRODUCTIVE HEALTH	Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [through Management Sciences for Health]	13020.01|13030.02 	440
96955149	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
97446049	United States	I.3. Population Pol./Progr. & Reproductive Health	Family Planning and Reproductive Health	FAMILY PLANNING AND REPRODUCTIVE HEALTH	Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [through John Snow International]	13020.05|13030.03|13020.01|13030.02 	433
50049878	Spain	I.2.a. Health, General	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
22990967	Japan	I.2.a. Health, General		TC AGGREGATED ACTIVITIES		99810.01 	27
18054418	Ireland	I.2.a. Health, General	EAST TIMOR DIRECT ACTION PROGS	EAST TIMOR DIRECT ACTION PROGRAMS		15105.01 	66
18424178	United States	I.2.b. Basic Health	PVC/INCREASE CAPABILITY OF PTNERS TO ACHIEVE PLND OBJECTIVES	INCREASE CAPABILITY OF PTNERS TO ACHIEVE PLND OBJECTIVES	PVC/INCREASE CAPABILITY OF PTNERS TO ACHIEVE PLND OBJECTIVES	99810.01 	179
23016400	Japan	I.2.a. Health, General		TC AGGREGATED ACTIVITIES		99810.01 	27
97016329	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	16010.10|91010.01 	610
28059179	Germany	I.2.b. Basic Health	Integrated Experts	INTEGRATED EXPERTS	Integrated Experts	15110.01 	57
23470617	United Nations Children s Fund (UNICEF)	I.3. Population Pol./Progr. & Reproductive Health	PROJECT SUPPORT / OTHER MULTISECTOR	PROJECT SUPPORT		43010.01 	53
19823252	Ireland	I.2.b. Basic Health		AGENCY FOR PERSONAL SERVICE OVERSEAS (APSO)		92020.01 	46
37304119	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
17665690	Norway	I.3. Population Pol./Progr. & Reproductive Health	PEACE CORPS PERSONELL EXCHANGE	PEACE CORPS PERSONNEL EXCHANGE		15150.01 	63
96812385	United States	I.2.b. Basic Health	Malaria	MALARIA	Support the implementation of the President s Malaria Initiative (PMI), related malaria control programs, and malaria research activities to reduce malaria-related mortality. Develop effective malaria vaccines, new malaria treatment drugs, and targeted operations research. [through GovConnection Inc.]	12220.04|12250.03|12182.01 	319
19232720	Germany	I.2.a. Health, General	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
20991317	Joint United Nations Programme on HIV/AIDS (UNAIDS)	I.3. Population Pol./Progr. & Reproductive Health	ADMINISTRATION	ADMINISTRATION		15140.04 	31
97458452	United States	I.3. Population Pol./Progr. & Reproductive Health	Maternal and Child Health	MATERNAL AND CHILD HEALTH	Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [through United	13020.03|13020.05|12250.06|12240.02|14005.01|12220.05 	553
26772058	United Nations Children s Fund (UNICEF)	I.3. Population Pol./Progr. & Reproductive Health	ADOLESCENT/YOUTH PARTICIPATION	ADOLESCENT/YOUTH PARTICIPATION		15150.03 	63
97459987	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training	91010.01 	559
37316151	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
97666913	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
37318478	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
23022213	Japan	I.2.b. Basic Health		TC AGGREGATED ACTIVITIES		99810.01 	27
97654980	United States	I.3. Population Pol./Progr. & Reproductive Health	Maternal and Child Health	MATERNAL AND CHILD HEALTH	Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [through World	12240.02|12220.05|14005.01|12240.03|14081.01|13020.03|12250.06 	552
96952391	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
97555645	United States	I.3. Population Pol./Progr. & Reproductive Health	Maternal and Child Health	MATERNAL AND CHILD HEALTH	Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [through Jhpieg	13020.05|14005.01|12240.02|12220.05|13020.03|12250.06 	553
19228776	Germany	I.3. Population Pol./Progr. & Reproductive Health	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
98051891	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training	91010.01 	559
21552238	Germany	I.2.b. Basic Health	FEDERAL STATES CONTRIBUTIONS	FEDERAL STATES CONTRIBUTIONS		99810.01 	59
30291930	Australia	I.2.a. Health, General	Pacific Technical Assistance Facility	PACIFIC TECHNICAL ASSISTANCE FACILITY	The Pacific Technical Assistance Facility (PACTAF) has been established to address an unmet need for middle ranking skilled personnel in recipient countries in the Pacific. It replaced the ASAS and AVI programs which placed either very highly paid profeic	15140.01 	332
30942061	Joint United Nations Programme on HIV/AIDS (UNAIDS)	I.3. Population Pol./Progr. & Reproductive Health	UNICEF	UNICEF		92005.01 	15
96870545	United States	I.3. Population Pol./Progr. & Reproductive Health	Maternal and Child Health	MATERNAL AND CHILD HEALTH	Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [through Medica	14081.01|12240.03|12240.02|12220.05|12250.06|14005.01|13020.03 	553
96813765	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS - Assistance for HIV/AIDS	HIV/AIDS - ASSISTANCE FOR HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS [through Foreign Service Nationals]	13040.05|13040.01|13040.04 	240
96891903	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through Bottini, Colette]	13040.05|13040.04 	153
96936880	United States	I.2.b. Basic Health	Tuberculosis	TUBERCULOSIS	Reduce the number of deaths caused by TB by increasing detection of cases of TB and by successfully treating detected cases, as well as addressing issues of multi-drug resistant TB, TB and HIV, and investing in new tools for TB. [through Government of Cambodia]	12250.04 	288
97450487	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
37539664	Spain	I.3. Population Pol./Progr. & Reproductive Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
37092547	Ireland	I.2.b. Basic Health	IMRS - Support to NGOs - Irish - IMRS - GENERAL - Personnel Support	SUPPORT TO NGOS - IRISH - IMRS	Irish missionaries continue to carry out development work in some 90 countries.  The role and work of missionaries continues to have a strong resonance with the Irish people and enjoys considerable support.  Irish Aid is strongly supportive of this valuab	92020.01 	355
21155397	Austria	I.2.b. Basic Health	Small-scale commitments aggregated by sector and recipient	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT		99810.01 	119
96812110	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training	91010.01 	559
26754352	United Nations Children s Fund (UNICEF)	I.2.b. Basic Health	PROJECT SUPPORT	PROJECT SUPPORT		51010.05 	33
96872398	United States	I.2.b. Basic Health	Malaria	MALARIA	Support the implementation of the President s Malaria Initiative (PMI), related malaria control programs, and malaria research activities to reduce malaria-related mortality. Develop effective malaria vaccines, new malaria treatment drugs, and targeted operations research. [through U.S. Government - General Services Administration]	12250.03 	350
96910207	United States	I.2.b. Basic Health	Avian Influenza - Avian Flu	AVIAN INFLUENZA - AVIAN FLU	Limit the spread of avian influenza (AI) in animals and help to prevent a human influenza pandemic, and in the event of a pandemic, provide appropriate humanitarian response. [through U.S. Direct Hire]	12250.02 	258
35170852	Austria	I.2.a. Health, General	Small-scale commitments aggregated by sector and recipient country	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT COUNTRY	Semiaggregierte Daten je Empf&auml;ngerland und DAC5-Sektor f&uuml;r Kleincommitments	99810.01 	220
50054776	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
96874279	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through U.S. Direct Hire]	13040.04|13040.05 	153
97437389	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
18451406	United States	I.2.b. Basic Health	OTHER PROGRAM ACTIVITY	OTHER PROGRAM ACTIVITY	OTHER PROGRAM ACTIVITY	99810.01 	69
23068618	Japan	I.2.a. Health, General		TC AGGREGATED ACTIVITIES		99810.01 	27
27514019	Austria	I.2.a. Health, General	Small-scale commitments aggregated by sector and recipient	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT		99810.01 	119
34367663	Japan	I.2.a. Health, General		TC AGGREGATED ACTIVITIES	TC AGGREGATED ACTIVITIES	99810.01 	51
23129302	Japan	I.2.b. Basic Health		TC AGGREGATED ACTIVITIES		99810.01 	27
96972335	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through Academy for Educational Development Inc.]	13040.05|13040.04 	177
97462113	United States	I.3. Population Pol./Progr. & Reproductive Health	Family Planning and Reproductive Health	FAMILY PLANNING AND REPRODUCTIVE HEALTH	Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [through Family Health International]	13020.05|13030.02|13020.01|13030.03 	437
96967706	United States	I.2.b. Basic Health	Tuberculosis	TUBERCULOSIS	Reduce the number of deaths caused by TB by increasing detection of cases of TB and by successfully treating detected cases, as well as addressing issues of multi-drug resistant TB, TB and HIV, and investing in new tools for TB. [through ABT Associates]	13040.01|12250.04 	280
18050927	Ireland	I.2.b. Basic Health	NGO PROJECT	NGO PROJECT		92005.01 	25
97671514	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through USAID/M/CIO]	13040.05|13040.04 	148
37297929	Spain	I.2.a. Health, General	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
9285415	Belgium	I.2.a. Health, General		FRAIS SOCIAUX PERSONNEL CT		16010.05|16010.01 	29
96911502	United States	I.2.b. Basic Health	Avian Influenza - Avian Flu	AVIAN INFLUENZA - AVIAN FLU	Limit the spread of avian influenza (AI) in animals and help to prevent a human influenza pandemic, and in the event of a pandemic, provide appropriate humanitarian response. [through World Health Organization]	12250.02 	267
21642681	Germany	I.2.a. Health, General	DEVELOPMENT AID VOLUNTEER	DEVELOPMENT AID VOLUNTEER		99810.01 	53
97658095	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training	91010.01 	559
96849168	United States	I.3. Population Pol./Progr. & Reproductive Health	Maternal and Child Health	MATERNAL AND CHILD HEALTH	Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [through Engend	13020.03|14005.01|12250.06|12220.05 	553
96890098	United States	I.3. Population Pol./Progr. & Reproductive Health	Maternal and Child Health	MATERNAL AND CHILD HEALTH	Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [through Jhpieg	13020.05|12220.05|12240.02|12250.06|14005.01|13020.03 	553
23046413	Japan	I.2.a. Health, General		TC AGGREGATED ACTIVITIES		99810.01 	27
37456477	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
21592653	Germany	I.2.a. Health, General	INTEGRATED SPECIALIST	INTEGRATED SPECIALIST		99810.01 	45
96874347	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through U.S. Direct Hire]	13040.05|13040.04 	153
97588790	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through University Research Co., LLC]	13040.05|13040.04 	165
21311178	Denmark	I.2.b. Basic Health		DANISH TECHNICAL CO-OPERATION		15105.01 	32
21162054	Austria	I.2.a. Health, General	Small-scale commitments aggregated by sector and recipient	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT		99810.01 	119
26741086	United Nations Children s Fund (UNICEF)	I.2.b. Basic Health	GROWTH MONITORING/PROMOTION	GROWTH MONITORING/PROMOTION		15110.03 	57
18528538	United States	I.3. Population Pol./Progr. & Reproductive Health	INCR'D USE OF VOL. PRACTICES THAT CONTRIB. TO REDUCED FERT.	INCREASED USE OF VOL. PRACTICES THAT CONTRIB. TO REDUCED FERT.	INCR'D USE OF VOL. PRACTICES THAT CONTRIB. TO REDUCED FERT.	13030.01 	183
96937049	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS - Assistance for HIV/AIDS	HIV/AIDS - ASSISTANCE FOR HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS [through Government of Cambodia]	13040.04|13040.05 	237
97661132	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
96911433	United States	I.2.b. Basic Health	Avian Influenza - Avian Flu	AVIAN INFLUENZA - AVIAN FLU	Limit the spread of avian influenza (AI) in animals and help to prevent a human influenza pandemic, and in the event of a pandemic, provide appropriate humanitarian response. [through International Medical Corps]	12250.02 	269
97823092	United States	I.3. Population Pol./Progr. & Reproductive Health	Maternal and Child Health - Host Country Strategic Information Capacity (MCH)	MATERNAL AND CHILD HEALTH - HOST COUNTRY STRATEGIC INFORMATION CAPACITY (MCH)	Maternal and Child Health - Establish and/or strengthen host country institutions  management information systems (MIS) and their development and use of tools and models to collect, analyze and disseminate a variety of information related to the program element. These may include, but are not limited to MIS for government ministries or other host country institutions, needs assessments, baseline studies, censuses and surveys, targeted evaluations, special studies, routine surveillance, data qual	12220.05|13020.03|13020.06 	657
97441519	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training	91010.01 	559
37314340	Spain	I.2.a. Health, General	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
19825303	Ireland	I.2.b. Basic Health		AGENCY FOR PERSONAL SERVICE OVERSEAS (APSO)		92020.01 	46
38485616	Japan	I.2.b. Basic Health		TC AGGREGATED ACTIVITIES	TC AGGREGATED ACTIVITIES	99810.01 	51
23049829	Japan	I.2.a. Health, General		TC AGGREGATED ACTIVITIES		99810.01 	27
19885319	Ireland	I.2.b. Basic Health		EAST TIMOR PROGRAMME		99810.01 	23
96811568	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through EngenderHealth]	13040.05|13040.04 	151
98026580	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through U.S. Direct Hire]	13040.05|13040.04 	153
97755271	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS - Assistance for HIV/AIDS	HIV/AIDS - ASSISTANCE FOR HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS [through U.S. Direct Hire]	13040.04|13040.05 	231
37334355	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
22979872	Japan	I.2.a. Health, General		TC AGGREGATED ACTIVITIES		99810.01 	27
22673244	Canada	I.3. Population Pol./Progr. & Reproductive Health	SUPPORT TO MASTERS THESIS RESEARCH ON GENDER AND NATURAL RESOURCES	SUPPORT TO MASTERS THESIS RESEARCH ON GENDER AND NATURAL RESOURCES		41010.01|11420.04|42010.01 	135
17993522	Ireland	I.3. Population Pol./Progr. & Reproductive Health	NGO LOCAL FUNDING  ETHIOPIA	NGO LOCAL FUNDING  ETHIOPIA		92030.01 	57
37266105	Spain	I.2.a. Health, General	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
97606015	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
96966401	United States	I.2.b. Basic Health	Malaria	MALARIA	Support the implementation of the President s Malaria Initiative (PMI), related malaria control programs, and malaria research activities to reduce malaria-related mortality. Develop effective malaria vaccines, new malaria treatment drugs, and targeted operations research. [through John Snow International]	12250.03 	324
22990593	Japan	I.2.a. Health, General		TC AGGREGATED ACTIVITIES		99810.01 	27
19206637	Germany	I.2.b. Basic Health	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
97816538	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training	91010.01 	559
97608237	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training	91010.01 	559
37409324	Spain	I.2.a. Health, General	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
18448232	United States	I.2.b. Basic Health	OTHER PROGRAM ACTIVITY	OTHER PROGRAM ACTIVITY	OTHER PROGRAM ACTIVITY	99810.01 	69
19966608	Spain	I.2.b. Basic Health	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	DIVERSOS PROYECTOS DE COOPERACI&Oacute;N PARA EL DESARROLLO	51010.05 	150
96909155	United States	I.2.b. Basic Health	Nutrition	NUTRITION	GFSI: Increase availability and use of proven nutrition interventions to reduce mortality, morbidity, and food insecurity, including nutrition education to improve maternal diets, nutrition during pregnancy, exclusive breastfeeding, and infant and young child feeding practices; fortified or biofortified staple foods, specialized food products, and community gardens to improve consumption of quality food; and delivery of nutrition services including micronutrient supplementation and community man	12105.01 	521
37328217	Spain	I.2.a. Health, General	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
24009233	Germany	I.3. Population Pol./Progr. & Reproductive Health	DEVELOPMENT WORKER	DEVELOPMENT EXPERT		99810.01 	39
96910923	United States	I.2.b. Basic Health	Avian Influenza - Avian Flu	AVIAN INFLUENZA - AVIAN FLU	Limit the spread of avian influenza (AI) in animals and help to prevent a human influenza pandemic, and in the event of a pandemic, provide appropriate humanitarian response. [through National Academy of Sciences]	12250.02 	270
