aiddata_id	donor	sector	title	short_description	long_description	aiddata_activity_code	codeRule_characterLength
22118739	Switzerland	VIII.1. Emergency Response	WFP TRUUBLES 2004	WFP TRUUBLES 2004	WFP TRUUBLES 2004	72040.01 	54
26983871	Italy		OSSERVATORI ELETTORALI	ELECTIONS OBSERVERS		15150.06 	44
23366438	United Nations Development Programme (UNDP)	VIII.1. Emergency Response	Emergencia Cerro Musun - Prinz	EMERGENCY/DISTRESS RELIEF		72010.01 	58
9023227	Sweden	I.5.a. Government & Civil Society-general	WOMEN AND LAW IN SOUTHERN AFRICA	WOMEN  LAW IN SOUTHERN AFRICA		15130.01|42010.01 	64
17782557	Sweden	I.5.a. Government & Civil Society-general	SANGOCO/2002-05	HUMAN RIGHTS		15150.07 	30
27449969	Switzerland		'BESLAN PSYCHOSOCIAL CENTER'	'BESLAN PSYCHOSOCIAL CENTER'	'BESLAN PSYCHOSOCIAL CENTER'	72010.01|72020.01 	87
7034264	Netherlands	I.5.a. Government & Civil Society-general		COMMUNITY DEVELOPMENT		15150.02|15150.01 	24
2324330	Caribbean Development Bank (CDB)		Agricultural Development			31120.01 	27
16127954	Switzerland	VIII.1. Emergency Response	BRJ:SERBIEN  REGISTRIERUNG VON	EMERGENCY/DISTRESS RELIEF		72010.01 	58
23484287	United Nations Children s Fund (UNICEF)	I.6. Other Social Infrastructure & Services	PROJECT SUPPORT / OTHER MULTISECTOR	PROJECT SUPPORT		43010.01 	53
17374827	Germany	I.4. Water Supply & Sanitation	FED. STATES CONTRIBUTIONS	FED. STATES CONTRIBUTIONS		99810.01 	53
4283358	United Nations Democracy Fund (UNDEF)		Strengthening Civil Society Across Borders to Develop Democracy		Project Key Activities: Tools	15150.01 	95
5997432	United Kingdom	I.5.a. Government & Civil Society-general		MULTI-PURPOSE PROJECTS		99810.01 	25
27857868	Germany	VIII.1. Emergency Response	humanitarian aid	HUMANITARIAN AID	humanitarian aid	72010.01 	51
31359220	Germany	I.5.a. Government & Civil Society-general	Programme Officer	STRENGTHENING CIVIL SOCIETY	Programme Officer	15150.01 	64
50001237	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
11836609	Switzerland	VIII.1. Emergency Response	MILCHPRODUKTE 1998	EMERGENCY FOOD AID: MILK PRODUCTS		72040.01 	54
1965690	Caribbean Development Bank (CDB)		Pre-Investment Study of Expansion of Electricity Supply Services			23020.01|23040.01 	67
11801729	Sweden	VIII.1. Emergency Response	ADPP-HEALTH/SANITATION	EMERGENCY / DISTRESS RELIEF : HEALTH/SANITATION		72020.01|72030.01 	72
2407784	Asian Development Bank (ASDB)		Strengthening Labor Market Monitoring and Analysis			16020.04|16010.08|16020.02 	53
29821744	United States	I.5.b. Conflict, Peace & Security		REINTEGRATION AND SALW CONTROL	Export Control and Related Border Security Assistance	15210.01 	86
25059208	Ireland	I.5.a. Government & Civil Society-general		GOVERNMENT AND CIVIL SOCIETY	CENTRAL AMERICA (C)	15150.01 	50
39310521	United Nations Children s Fund (UNICEF)	VIII.1. Emergency Response	4056. Emergency supplies - Nutrition	EMERGENCY SUPPLIES - NUTRITION	Emergency supplies - Nutrition	72040.01 	99
23418428	United Nations Children s Fund (UNICEF)	I.6. Other Social Infrastructure & Services	PROJECT SUPPORT / OTHER MULTISECTOR	PROJECT SUPPORT		43010.01 	53
9228072	European Communities (EC)	VIII.1. Emergency Response	URG/7-93/400	URG/7-93/400		99810.01 	27
21557354	Germany	III.1.a. Agriculture	DEVELOPMENT AID VOLUNTEER	DEVELOPMENT AID VOLUNTEER		99810.01 	53
3005799	World Bank - International Finance Corporation (IFC)		Ghacem Ltd. Will expand its clinker grinding capacity by adding a cement grinding mill			32120.03|32120.11 	89
23299164	European Communities (EC)	I.5.a. Government & Civil Society-general	TECHNICAL COOPERATION FACILITY__(TCF)	TECHNICAL COOPERATION FACILITY		99810.01 	70
17851348	Sweden	I.5.a. Government & Civil Society-general	CHILDREN KEN, BAN	CHILDREN CONFERENCE		16010.05 	39
98354939	Germany	I.5.a. Government & Civil Society-general	Government administration	GOVERNMENT ADMINISTRATION	Government administration	15140.01 	78
11859385	United Kingdom	VIII.1. Emergency Response	FEED MEDICAL WIDOWS/CHILD	FEED MEDICAL WIDOWS/CHILD: EMERGENCY		72020.01|72040.01 	64
32178840	Sweden	VIII.2. Reconstruction Relief & Rehabilitation	SCS in Lebanon	RECONSTRUCTION RELIEF	SCS in Lebanon	73010.01 	52
24727211	Sweden	VIII.1. Emergency Response	SRK-IFRC/2005-2006	EMERGENCY/DISTRESS RELIEF		72020.01 	46
3002761	Hungary		on the northern parts of Serbia-Montenegro and on the southern parts of Hungary	<br>	<br>	99810.01 	90
19888740	Ireland	XII. Unallocated / Unspecified		EMERGENCY HUMANITARIAN ASSISTANCE		72010.01 	36
1965126	Caribbean Development Bank (CDB)		Caribbean Appropriate Technology Centre Workshop			23030.01 	51
23127281	Japan	XII. Unallocated / Unspecified		TC AGGREGATED ACTIVITIES		99810.01 	27
24074266	Germany	VIII.1. Emergency Response	HUMANITARIAN AID	HUMANITARIAN AID		72010.01 	35
19249437	Germany	I.1.d. Post-Secondary Education	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
31405689	Germany	VIII.1. Emergency Response	Food Aid Angola	FOOD AID ANGOLA	Food Aid Angola	72040.01 	48
40239603	Islamic Development Bank (ISDB)		21 st Century: Task Force (1419H)		<br>	15210.01 	40
12910312	Switzerland	VIII.1. Emergency Response	AETHIOPIEN.HH-SKH.HH-VERTRETER	EMERGENCY/DISTRESS RELIEF		72010.01 	58
13408082	United Nations Development Programme (UNDP)	I.5.a. Government & Civil Society-general	REGIONAL DGP	ECO. &amp; DEVPT POLICY: REGIONAL DGP		15110.02 	52
22190265	Switzerland	VIII.1. Emergency Response	SHA PROFESSIONAL GROUPS	SHA PROFESSIONAL GROUPS	SHA PROFESSIONAL GROUPS	99810.01 	72
19874009	Ireland	IV.2. Other Multisector		AGENCY FOR PERSONAL SERVICE OVERSEAS (APSO)		92020.01 	46
1966951	Caribbean Development Bank (CDB)		Preliminary Assessment of Biogas from Arrowroot Factories Wastes			23030.07 	67
9487466	Sweden	I.5.a. Government & Civil Society-general	BASE-IS	ECONOMIC AND DEVELOPMENT PLANNING		15110.05|15110.02 	43
50144100	Korea	I.6. Other Social Infrastructure & Services	Provision of Equipment	PROVISION OF EQUIPMENT		72010.01 	47
7111809	United States	I.5.a. Government & Civil Society-general		PUBLIC ADMINISTRATION		15140.04|15140.01 	24
3010326	World Bank - International Finance Corporation (IFC)		Credit line for SME loans for equipment leasing and purchasing	<br>	<br>	25010.08|24030.03 	73
38868381	New Zealand	I.5.a. Government & Civil Society-general	Annual Judges Conference	ANNUAL JUDGES CONFERENCE	Annual Judges Conference	15130.03|15130.01|15130.04 	75
2431939	Asian Development Bank (ASDB)		Institutional Reforms in the Agriculture Sector			31110.03|31110.02|31110.05 	50
16395198	Spain	VIII.1. Emergency Response	DAMNIFICADOS POR LOS DESASTRES NATURALES EN EL DEPARTAMENTO DE PUNO	EMERGENCY/DISTRESS RELIEF		72010.01 	95
19208034	Germany	I.5.a. Government & Civil Society-general	FED. STATES CONTRIB.:CIVIL SOCIETY	FED. STATES CONTRIB.:CIVIL SOCIETY		15150.01 	71
11834675	Switzerland	VIII.1. Emergency Response	MILCHPRODUKTEHILFE 1998	EMERGENCY FOOD AID: MILK PRODUCTS		72040.01 	59
1966967	European Bank for Reconstruction & Development (EBRD)		Privredna Banka Zagreb – Mortgage Finance		Dedicated mortgage finance loan.	24030.01 	78
2431037	Asian Development Bank (ASDB)		Capacity Building for Resettlement Management in Development Projects			43040.06|43040.03|15110.03 	72
23054440	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
19211070	Germany	I.2.b. Basic Health	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
21485552	Germany	I.1.c. Secondary Education	INTEGRATED SPECIALIST	INTEGRATED SPECIALIST		99810.01 	45
2423948	World Bank - International Development Association (IDA)		Imports Program Credit Project (09)	(Historic)Multisector ((Historic)Economic management): 100		53040.01|24030.03 	96
19497746	Norway	I.5.a. Government & Civil Society-general	PALESTINIAN ELECTION COMMISSION CEC	PALESTINIAN ELECTION COMMISSION CEC		15150.06 	73
2404945	Inter-American Development Bank (IADB)		Integrated Development Indigenous Peoples, Phase II 			43040.02|43040.01 	55
28695442	Switzerland	I.5.a. Government & Civil Society-general	Gestion civile des conflits	HUMAN RIGHTS	Gestion civile des conflits	15150.07|15210.01 	69
3006617	Thailand		Human Resource Development in Biotechnology	<br>	<br>	43082.01 	54
26733231	United Nations Children s Fund (UNICEF)	I.6. Other Social Infrastructure & Services	PROJECT SUPPORT	PROJECT SUPPORT		51010.05 	33
28004234	Germany	VIII.1. Emergency Response	humanitarian aid	HUMANITARIAN AID	humanitarian aid	72010.01 	51
17786495	Sweden	I.5.a. Government & Civil Society-general	SYMPOSIUM, ETH RELIGION	SYMPOSIUM ON RELIGION		16010.07 	47
3005828	World Bank - International Finance Corporation (IFC)		Support a cement company by creating a three year risk management facility			32105.01|32120.11 	77
22706677	United States	I.5.a. Government & Civil Society-general	PHOTO JOURNALISM	PHOTO JOURNALISM	PHOTO JOURNALISM: FACILITATIVE ASSISTANCE	15150.08 	76
3007338	World Bank - International Finance Corporation (IFC)		SociTtT Camerounaise de Mobiles	<br>	<br>	22020.02 	42
21621464	Germany	II.5. Business & Other Services	INTEGRATED SPECIALIST	INTEGRATED SPECIALIST		99810.01 	45
11986705	Spain	I.5.a. Government & Civil Society-general	PROGRAMA DE FORMACION PARA FUNCIONARIOS IBEROAMERICANOS	PUBLIC SECTOR FINANCIAL MANAGEMENT		15120.01|43081.01 	92
14808031	Ireland	X. Support to NGO's	NGO LOCAL FUNDING  TANZANIA	NGO LOCAL FUNDING		92030.01|15150.03 	47
3005241	World Bank - International Finance Corporation (IFC)		Automobile Manufacturing			32120.17|32120.16 	27
7215832	Italy	VIII.1. Emergency Response		EMERGENCY/DISTRESS RELIEF		72010.01 	28
28113227	Italy	I.5.a. Government & Civil Society-general		ECONOMIC AND DEVELOPMENT POLICY/PLANNING	LANGUAGE COURSES	11120.04|15110.02 	59
11870914	United Kingdom	VIII.1. Emergency Response	SUSTAINABILITY/LOGISTICS	EMERGENCY: SUSTAINABILITY/ LOGISTICS		72050.01 	63
14352639	Netherlands	I.5.a. Government & Civil Society-general	STABPACT VERVOLGSTEUN CONFLICT	FREE FLOW OF INFORMATION		15150.08|15205.01 	57
11738258	Sweden	VIII.1. Emergency Response	COORDIN DEMINING HND/NIC	EMERGENCY / DISTRESS RELIEF : COORDIN. DEMINING		15250.01 	74
13460405	United Nations Development Programme (UNDP)	VIII.1. Emergency Response	POST EARTHQUAKE REHABILITATION	EMERGENCY: POST EARTHQUAKE REHABILITATION		73010.01 	74
22047064	Sweden	VIII.1. Emergency Response	SWERA SEMINAR	EMERGENCY/DISTRESS RELIEF		74010.04 	41
14308754	Italy	I.3. Population Pol./Progr. & Reproductive Health	EMERGENZA-LOTTA ALL'AIDS-FONDO IN LOCO	FIGHTING AIDS - EMERGENCY AID		72020.01 	70
2407801	Asian Development Bank (ASDB)		Second Maldives Port Authority			21040.02 	33
2407750	Asian Development Bank (ASDB)		Technical Standards fro Highway Concrete Structures			21020.02 	54
12959671	United Kingdom	I.5.b. Conflict, Peace & Security	N IRAQ MAG UXO PROGRAMME	IRAQ PROGRAMME: LAND MINE CLEARANCE		15250.01 	62
23400139	United Nations Development Programme (UNDP)	I.5.a. Government & Civil Society-general	Gender Facility - (Phase-II)	WOMEN'S EQUALITY ORGANISATIONS AND INSTITUTIONS		16010.11|15150.09 	78
27947650	Germany	I.1.c. Secondary Education	Integrated Experts	INTEGRATED EXPERTS	Integrated Experts	15110.01 	57
9525724	Sweden	VIII.1. Emergency Response	FOOD AID TO POLISARIO. ALGER	FOOD AID TO POLISARIO. ALGER		72040.01 	59
